issue_id,anomaly_type,evidence
家庭の法と裁判#tsu_gap:38,tsuukan_gap,"journal=家庭の法と裁判; 通巻38が欠落(記事0件); 前後37・39は存在; 系列範囲[10,59]"
登記インターネット#tsu_gap:40,tsuukan_gap,"journal=登記インターネット; 通巻40が欠落(記事0件); 前後39・41は存在; 系列範囲[1,126]"
金融・商事判例#tsu_gap:3,tsuukan_gap,"journal=金融・商事判例; 通巻3が欠落(記事0件); 前後2・4は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:9,tsuukan_gap,"journal=金融・商事判例; 通巻9が欠落(記事0件); 前後8・10は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:71,tsuukan_gap,"journal=金融・商事判例; 通巻71が欠落(記事0件); 前後70・72は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:93,tsuukan_gap,"journal=金融・商事判例; 通巻93が欠落(記事0件); 前後92・94は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:99,tsuukan_gap,"journal=金融・商事判例; 通巻99が欠落(記事0件); 前後98・100は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:155,tsuukan_gap,"journal=金融・商事判例; 通巻155が欠落(記事0件); 前後154・156は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:160,tsuukan_gap,"journal=金融・商事判例; 通巻160が欠落(記事0件); 前後159・161は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:183,tsuukan_gap,"journal=金融・商事判例; 通巻183が欠落(記事0件); 前後182・184は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:187,tsuukan_gap,"journal=金融・商事判例; 通巻187が欠落(記事0件); 前後186・188は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:195,tsuukan_gap,"journal=金融・商事判例; 通巻195が欠落(記事0件); 前後194・196は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:197,tsuukan_gap,"journal=金融・商事判例; 通巻197が欠落(記事0件); 前後196・198は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:199,tsuukan_gap,"journal=金融・商事判例; 通巻199が欠落(記事0件); 前後198・200は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:201,tsuukan_gap,"journal=金融・商事判例; 通巻201が欠落(記事0件); 前後200・202は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:207,tsuukan_gap,"journal=金融・商事判例; 通巻207が欠落(記事0件); 前後206・208は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:209,tsuukan_gap,"journal=金融・商事判例; 通巻209が欠落(記事0件); 前後208・210は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:224,tsuukan_gap,"journal=金融・商事判例; 通巻224が欠落(記事0件); 前後223・225は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:228,tsuukan_gap,"journal=金融・商事判例; 通巻228が欠落(記事0件); 前後227・229は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:231,tsuukan_gap,"journal=金融・商事判例; 通巻231が欠落(記事0件); 前後230・232は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:235,tsuukan_gap,"journal=金融・商事判例; 通巻235が欠落(記事0件); 前後234・236は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:237-238,tsuukan_gap,"journal=金融・商事判例; 通巻237-238が欠落(記事0件); 前後236・239は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:245,tsuukan_gap,"journal=金融・商事判例; 通巻245が欠落(記事0件); 前後244・246は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:248-249,tsuukan_gap,"journal=金融・商事判例; 通巻248-249が欠落(記事0件); 前後247・250は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:252-254,tsuukan_gap,"journal=金融・商事判例; 通巻252-254が欠落(記事0件); 前後251・255は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:256-258,tsuukan_gap,"journal=金融・商事判例; 通巻256-258が欠落(記事0件); 前後255・259は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:260-261,tsuukan_gap,"journal=金融・商事判例; 通巻260-261が欠落(記事0件); 前後259・262は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:263,tsuukan_gap,"journal=金融・商事判例; 通巻263が欠落(記事0件); 前後262・264は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:287-289,tsuukan_gap,"journal=金融・商事判例; 通巻287-289が欠落(記事0件); 前後286・290は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:409-411,tsuukan_gap,"journal=金融・商事判例; 通巻409-411が欠落(記事0件); 前後408・412は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:413-417,tsuukan_gap,"journal=金融・商事判例; 通巻413-417が欠落(記事0件); 前後412・418は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:419-421,tsuukan_gap,"journal=金融・商事判例; 通巻419-421が欠落(記事0件); 前後418・422は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:651,tsuukan_gap,"journal=金融・商事判例; 通巻651が欠落(記事0件); 前後650・652は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:662-663,tsuukan_gap,"journal=金融・商事判例; 通巻662-663が欠落(記事0件); 前後661・664は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:699,tsuukan_gap,"journal=金融・商事判例; 通巻699が欠落(記事0件); 前後698・700は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:719,tsuukan_gap,"journal=金融・商事判例; 通巻719が欠落(記事0件); 前後718・720は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:737,tsuukan_gap,"journal=金融・商事判例; 通巻737が欠落(記事0件); 前後736・738は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:755,tsuukan_gap,"journal=金融・商事判例; 通巻755が欠落(記事0件); 前後754・756は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:782,tsuukan_gap,"journal=金融・商事判例; 通巻782が欠落(記事0件); 前後781・783は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:806,tsuukan_gap,"journal=金融・商事判例; 通巻806が欠落(記事0件); 前後805・807は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:818,tsuukan_gap,"journal=金融・商事判例; 通巻818が欠落(記事0件); 前後817・819は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:856,tsuukan_gap,"journal=金融・商事判例; 通巻856が欠落(記事0件); 前後855・857は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:876,tsuukan_gap,"journal=金融・商事判例; 通巻876が欠落(記事0件); 前後875・877は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:885,tsuukan_gap,"journal=金融・商事判例; 通巻885が欠落(記事0件); 前後884・886は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:907,tsuukan_gap,"journal=金融・商事判例; 通巻907が欠落(記事0件); 前後906・908は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:933,tsuukan_gap,"journal=金融・商事判例; 通巻933が欠落(記事0件); 前後932・934は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:960,tsuukan_gap,"journal=金融・商事判例; 通巻960が欠落(記事0件); 前後959・961は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:986,tsuukan_gap,"journal=金融・商事判例; 通巻986が欠落(記事0件); 前後985・987は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:1004-1005,tsuukan_gap,"journal=金融・商事判例; 通巻1004-1005が欠落(記事0件); 前後1003・1006は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:1007,tsuukan_gap,"journal=金融・商事判例; 通巻1007が欠落(記事0件); 前後1006・1008は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:1060,tsuukan_gap,"journal=金融・商事判例; 通巻1060が欠落(記事0件); 前後1059・1061は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:1086,tsuukan_gap,"journal=金融・商事判例; 通巻1086が欠落(記事0件); 前後1085・1087は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:1112,tsuukan_gap,"journal=金融・商事判例; 通巻1112が欠落(記事0件); 前後1111・1113は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:1135,tsuukan_gap,"journal=金融・商事判例; 通巻1135が欠落(記事0件); 前後1134・1136は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:1160,tsuukan_gap,"journal=金融・商事判例; 通巻1160が欠落(記事0件); 前後1159・1161は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:1186,tsuukan_gap,"journal=金融・商事判例; 通巻1186が欠落(記事0件); 前後1185・1187は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:1211,tsuukan_gap,"journal=金融・商事判例; 通巻1211が欠落(記事0件); 前後1210・1212は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:1236,tsuukan_gap,"journal=金融・商事判例; 通巻1236が欠落(記事0件); 前後1235・1237は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:1261,tsuukan_gap,"journal=金融・商事判例; 通巻1261が欠落(記事0件); 前後1260・1262は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:1286,tsuukan_gap,"journal=金融・商事判例; 通巻1286が欠落(記事0件); 前後1285・1287は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:1311,tsuukan_gap,"journal=金融・商事判例; 通巻1311が欠落(記事0件); 前後1310・1312は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:1321-1322,tsuukan_gap,"journal=金融・商事判例; 通巻1321-1322が欠落(記事0件); 前後1320・1323は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:1336,tsuukan_gap,"journal=金融・商事判例; 通巻1336が欠落(記事0件); 前後1335・1337は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:1361,tsuukan_gap,"journal=金融・商事判例; 通巻1361が欠落(記事0件); 前後1360・1362は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:1386,tsuukan_gap,"journal=金融・商事判例; 通巻1386が欠落(記事0件); 前後1385・1387は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:1411,tsuukan_gap,"journal=金融・商事判例; 通巻1411が欠落(記事0件); 前後1410・1412は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:1436,tsuukan_gap,"journal=金融・商事判例; 通巻1436が欠落(記事0件); 前後1435・1437は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:1461,tsuukan_gap,"journal=金融・商事判例; 通巻1461が欠落(記事0件); 前後1460・1462は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:1486,tsuukan_gap,"journal=金融・商事判例; 通巻1486が欠落(記事0件); 前後1485・1487は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:1511,tsuukan_gap,"journal=金融・商事判例; 通巻1511が欠落(記事0件); 前後1510・1512は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:1536,tsuukan_gap,"journal=金融・商事判例; 通巻1536が欠落(記事0件); 前後1535・1537は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:1561,tsuukan_gap,"journal=金融・商事判例; 通巻1561が欠落(記事0件); 前後1560・1562は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:1586,tsuukan_gap,"journal=金融・商事判例; 通巻1586が欠落(記事0件); 前後1585・1587は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:1611,tsuukan_gap,"journal=金融・商事判例; 通巻1611が欠落(記事0件); 前後1610・1612は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:1636,tsuukan_gap,"journal=金融・商事判例; 通巻1636が欠落(記事0件); 前後1635・1637は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:1661,tsuukan_gap,"journal=金融・商事判例; 通巻1661が欠落(記事0件); 前後1660・1662は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:1679,tsuukan_gap,"journal=金融・商事判例; 通巻1679が欠落(記事0件); 前後1678・1680は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:1686,tsuukan_gap,"journal=金融・商事判例; 通巻1686が欠落(記事0件); 前後1685・1687は存在; 系列範囲[1,1734]"
金融・商事判例#tsu_gap:1711,tsuukan_gap,"journal=金融・商事判例; 通巻1711が欠落(記事0件); 前後1710・1712は存在; 系列範囲[1,1734]"
金融法務事情#tsu_gap:992,tsuukan_gap,"journal=金融法務事情; 通巻992が欠落(記事0件); 前後991・993は存在; 系列範囲[979,11509]"
金融法務事情#tsu_gap:995,tsuukan_gap,"journal=金融法務事情; 通巻995が欠落(記事0件); 前後994・996は存在; 系列範囲[979,11509]"
金融法務事情#tsu_gap:1003,tsuukan_gap,"journal=金融法務事情; 通巻1003が欠落(記事0件); 前後1002・1004は存在; 系列範囲[979,11509]"
金融法務事情#tsu_gap:1274,tsuukan_gap,"journal=金融法務事情; 通巻1274が欠落(記事0件); 前後1273・1275は存在; 系列範囲[979,11509]"
金融法務事情#tsu_gap:1304,tsuukan_gap,"journal=金融法務事情; 通巻1304が欠落(記事0件); 前後1303・1305は存在; 系列範囲[979,11509]"
金融法務事情#tsu_gap:1401,tsuukan_gap,"journal=金融法務事情; 通巻1401が欠落(記事0件); 前後1400・1402は存在; 系列範囲[979,11509]"
金融法務事情#tsu_gap:1460,tsuukan_gap,"journal=金融法務事情; 通巻1460が欠落(記事0件); 前後1459・1461は存在; 系列範囲[979,11509]"
金融法務事情#tsu_gap:1581,tsuukan_gap,"journal=金融法務事情; 通巻1581が欠落(記事0件); 前後1580・1582は存在; 系列範囲[979,11509]"
金融法務事情#tsu_gap:1684,tsuukan_gap,"journal=金融法務事情; 通巻1684が欠落(記事0件); 前後1683・1685は存在; 系列範囲[979,11509]"
金融法務事情#tsu_gap:1716,tsuukan_gap,"journal=金融法務事情; 通巻1716が欠落(記事0件); 前後1715・1717は存在; 系列範囲[979,11509]"
金融法務事情#tsu_gap:1748,tsuukan_gap,"journal=金融法務事情; 通巻1748が欠落(記事0件); 前後1747・1749は存在; 系列範囲[979,11509]"
金融法務事情#tsu_gap:1780,tsuukan_gap,"journal=金融法務事情; 通巻1780が欠落(記事0件); 前後1779・1781は存在; 系列範囲[979,11509]"
金融法務事情#tsu_gap:1812,tsuukan_gap,"journal=金融法務事情; 通巻1812が欠落(記事0件); 前後1811・1813は存在; 系列範囲[979,11509]"
金融法務事情#tsu_gap:1844,tsuukan_gap,"journal=金融法務事情; 通巻1844が欠落(記事0件); 前後1843・1845は存在; 系列範囲[979,11509]"
金融法務事情#tsu_gap:1876,tsuukan_gap,"journal=金融法務事情; 通巻1876が欠落(記事0件); 前後1875・1877は存在; 系列範囲[979,11509]"
金融法務事情#tsu_gap:1905,tsuukan_gap,"journal=金融法務事情; 通巻1905が欠落(記事0件); 前後1904・1906は存在; 系列範囲[979,11509]"
金融法務事情#tsu_gap:1929,tsuukan_gap,"journal=金融法務事情; 通巻1929が欠落(記事0件); 前後1928・1930は存在; 系列範囲[979,11509]"
金融法務事情#tsu_gap:1953,tsuukan_gap,"journal=金融法務事情; 通巻1953が欠落(記事0件); 前後1952・1954は存在; 系列範囲[979,11509]"
金融法務事情#tsu_gap:1977,tsuukan_gap,"journal=金融法務事情; 通巻1977が欠落(記事0件); 前後1976・1978は存在; 系列範囲[979,11509]"
金融法務事情#tsu_gap:2001,tsuukan_gap,"journal=金融法務事情; 通巻2001が欠落(記事0件); 前後2000・2002は存在; 系列範囲[979,11509]"
金融法務事情#tsu_gap:2025,tsuukan_gap,"journal=金融法務事情; 通巻2025が欠落(記事0件); 前後2024・2026は存在; 系列範囲[979,11509]"
金融法務事情#tsu_gap:2049,tsuukan_gap,"journal=金融法務事情; 通巻2049が欠落(記事0件); 前後2048・2050は存在; 系列範囲[979,11509]"
金融法務事情#tsu_gap:2073,tsuukan_gap,"journal=金融法務事情; 通巻2073が欠落(記事0件); 前後2072・2074は存在; 系列範囲[979,11509]"
金融法務事情#tsu_gap:2097,tsuukan_gap,"journal=金融法務事情; 通巻2097が欠落(記事0件); 前後2096・2098は存在; 系列範囲[979,11509]"
金融法務事情#tsu_gap:2121,tsuukan_gap,"journal=金融法務事情; 通巻2121が欠落(記事0件); 前後2120・2122は存在; 系列範囲[979,11509]"
金融法務事情#tsu_gap:2145,tsuukan_gap,"journal=金融法務事情; 通巻2145が欠落(記事0件); 前後2144・2146は存在; 系列範囲[979,11509]"
金融法務事情#tsu_gap:2169,tsuukan_gap,"journal=金融法務事情; 通巻2169が欠落(記事0件); 前後2168・2170は存在; 系列範囲[979,11509]"
銀行法務21#v40_gap:12,volissue_gap,journal=銀行法務21; 第40巻 第12号が欠落(観測max号=14)
銀行法務21#v49_gap:4,volissue_gap,journal=銀行法務21; 第49巻 第4号が欠落(観測max号=14)
銀行法務21#v50_gap:4,volissue_gap,journal=銀行法務21; 第50巻 第4号が欠落(観測max号=6)
InfoCom REVIEW#tsu_gap:19,tsuukan_gap,"journal=InfoCom REVIEW; 通巻19が欠落(記事0件); 前後18・20は存在; 系列範囲[15,72]"
InfoCom REVIEW#tsu_gap:21-23,tsuukan_gap,"journal=InfoCom REVIEW; 通巻21-23が欠落(記事0件); 前後20・24は存在; 系列範囲[15,72]"
InfoCom REVIEW#tsu_gap:25,tsuukan_gap,"journal=InfoCom REVIEW; 通巻25が欠落(記事0件); 前後24・26は存在; 系列範囲[15,72]"
InfoCom REVIEW#tsu_gap:27-28,tsuukan_gap,"journal=InfoCom REVIEW; 通巻27-28が欠落(記事0件); 前後26・29は存在; 系列範囲[15,72]"
InfoCom REVIEW#tsu_gap:30-32,tsuukan_gap,"journal=InfoCom REVIEW; 通巻30-32が欠落(記事0件); 前後29・33は存在; 系列範囲[15,72]"
