article_id,law_name,evidence_span
issn:0287-8534#408#p91,租税特別措置法,措置法
issn:0287-8534#418#p100,行政手続法,行政手続法
issn:0287-8534#418#p107,都市計画法,都市計画法
issn:0287-8534#419#p95,行政手続法,行政手続法
issn:0287-8534#421#p97,行政手続法,行政手続法
issn:0287-8534#422#p106,憲法,憲法
issn:0287-8534#423#p87,廃棄物処理法,廃棄物処理法
issn:0287-8534#434#p84,民法,民法
issn:0287-8534#441#p84,行政不服審査法,行政不服審査法
issn:0287-8534#444#p106,民法,民法
issn:0287-8534#445#p107,民法,民法
issn:0287-8534#450#p84,民法,民法
issn:0287-8534#452#p9,独占禁止法,独占禁止法
issn:0287-8534#454#p89,行政不服審査法,行政不服審査法
issn:0287-8534#459#p90,民法,民法
issn:0287-8534#460#p89,民法,民法
issn:0287-8534#463#p99,民法,民法
issn:0287-8534#464#p107,民法,民法
issn:0287-8534#469#p60,国家賠償法,国家賠償法
issn:0287-8534#471#p4,地方税法,地方税法
issn:0287-8534#488#p4,憲法,憲法
issn:0287-8534#496#p99,民法,民法
issn:0287-8534#497#p4,国家賠償法,国賠法
issn:0287-8534#508#p61,租税特別措置法,措置法
issn:0287-8534#517#p144,国家賠償法,国家賠償法
issn:0287-8534#729#p2,行政不服審査法,行政不服審査法
issn:0287-8534#791#p14,マイナンバー法,番号法
issn:0287-8534#812#p41,地方税法,地方税法
issn:0287-8534#819#p2,行政不服審査法,行政不服審査法
issn:0287-8534#828#p66,行政手続法,行政手続法
issn:0287-8534#835#p75,行政手続法,行政手続法
issn:0287-8534#849#p16,地方税法,地方税法
issn:0287-8534#849#p16,地方自治法,地方自治法
issn:0287-8534#876#p59,地方自治法,地方自治法
issn:0287-8534#880#p16,地方自治法,地方自治法
issn:0287-8534#882#p15,地方税法,地方税法
issn:0287-8534#882#p15,地方自治法,地方自治法
issn:0287-8534#885#p2,個人情報保護法,個人情報保護法
issn:0287-8534#894#p26,地方自治法,地方自治法
issn:0287-8534#899#p22,雇用保険法,雇用保険法
issn:0287-8534#901#p2,個人情報保護法,個人情報保護法
issn:0287-8534#903#p39,個人情報保護法,個人情報保護法
issn:0287-8534#v42n7#p50,建築基準法,建築基準法
issn:0287-8534#v43n12#p68,憲法,憲法
issn:0287-8534#v44n10#p62,刑法,刑法
issn:0287-8534#v44n10#p70,行政手続法,行政手続法
issn:0287-8534#v44n13#p52,憲法,憲法
issn:0287-8534#v44n15#p54,民法,民法
issn:0287-8534#v44n7#p58,地方税法,地方税法
issn:0287-8534#v45n1#p42,憲法,憲法
issn:0287-8534#v45n11#p54,刑法,刑法
issn:0287-8534#v45n11#p54,憲法,憲法
issn:0287-8534#v45n2#p48,憲法,憲法
issn:0287-8534#v45n5#p54,憲法,憲法
issn:0287-8534#v45n6#p50,憲法,憲法
issn:0287-8534#v45n7#p50,憲法,憲法
issn:0287-8534#v46n15#p64,憲法,憲法
issn:0287-8534#v47n2#p58,憲法,憲法
issn:0287-8534#v49n2#p20,憲法,憲法
issn:0287-8534#v49n2#p23,憲法,憲法
issn:0287-8534#v51n10#p40,租税特別措置法,措置法
issn:0287-8534#v52n2#p38,民法,民法
issn:0287-8534#v52n3#p34,民法,民法
issn:0287-8534#v52n6#p36,地方税法,地方税法
issn:0287-8534#v52n7#p36,消費者契約法,消費者契約法
issn:0287-8534#v52n9#p38,民法,民法
issn:0287-8909#v33n11#p1431,不正競争防止法,不正競争防止法
issn:0287-8909#v33n11#p1441,独占禁止法,独占禁止法
issn:0287-8909#v33n6#p749,著作権法,著作権法
issn:0287-8909#v34n9#p1197,不正競争防止法,不正競争防止法
issn:0287-8909#v35n10#p1185,商法,商法
issn:0287-8909#v35n2#p177,独占禁止法,独禁法
issn:0287-8909#v35n2#p183,不正競争防止法,不正競争防止法
issn:0287-8909#v36n2#p167,不正競争防止法,不正競争防止法
issn:0287-8909#v37n2#p141,独占禁止法,独禁法
issn:0287-8909#v38n1#p19,民事訴訟法,民事訴訟法
issn:0287-8909#v39n10#p1233,著作権法,著作権法
issn:0287-8909#v39n10#p1267,商法,商法
issn:0287-8909#v39n12#p1497,著作権法,著作権法
issn:0287-8909#v39n5#p527,商法,商法
issn:0287-8909#v40n1#p11,著作権法,著作権法
issn:0287-8909#v41n12#p1549,独占禁止法,独占禁止法
issn:0287-8909#v42n5#p601,不正競争防止法,不正競争防止法
issn:0287-8909#v43n3#p309,不正競争防止法,不正競争防止法
issn:0287-8909#v43n5#p613,不正競争防止法,不正競争防止法
issn:0287-9670#1000#p12,民法,民法
issn:0287-9670#1001#p63,民事再生法,民事再生法
issn:0287-9670#1001#p77,借地借家法,借地借家法
issn:0287-9670#1002#p41,独占禁止法,独占禁止法
issn:0287-9670#1002#p65,民事再生法,民事再生法
issn:0287-9670#1003#p54,民事再生法,民事再生法
issn:0287-9670#1004#p11,租税特別措置法,措置法
issn:0287-9670#1004#p17,民法,民法
issn:0287-9670#1004#p52,独占禁止法,独占禁止法
issn:0287-9670#1004#p58,民事再生法,民事再生法
issn:0287-9670#1005#p12,マイナンバー法,番号法
issn:0287-9670#1005#p42,民事再生法,民事再生法
issn:0287-9670#1005#p56,民法,民法
issn:0287-9670#1005#p59,弁護士法,弁護士法
issn:0287-9670#1005#p8,租税特別措置法,措置法
issn:0287-9670#1006#p32,民法,民法
issn:0287-9670#1006#p4,民法,民法
issn:0287-9670#1006#p46,独占禁止法,独占禁止法
issn:0287-9670#1006#p63,民事再生法,民事再生法
issn:0287-9670#1006#p73,破産法,破産法
issn:0287-9670#1006#p79,不正競争防止法,不正競争防止法
issn:0287-9670#1007#p4,消費者契約法,消費者契約法
issn:0287-9670#1007#p61,民法,民法
issn:0287-9670#1007#p78,民事再生法,民事再生法
issn:0287-9670#1008#p58,独占禁止法,独占禁止法
issn:0287-9670#1008#p7,民法,民法
issn:0287-9670#1008#p72,民事再生法,民事再生法
issn:0287-9670#1009#p33,国家賠償法,国家賠償法
issn:0287-9670#1009#p48,民法,民法
issn:0287-9670#1009#p61,民事再生法,民事再生法
issn:0287-9670#1010#p20,民法,民法
issn:0287-9670#1010#p54,民法,民法
issn:0287-9670#1010#p78,独占禁止法,独占禁止法
issn:0287-9670#1010#p79,会社法,会社法
issn:0287-9670#1010#p9,景品表示法,景品表示法
issn:0287-9670#1011#p6,民法,民法
issn:0287-9670#1011#p8,租税特別措置法,措置法
issn:0287-9670#1011#p81,消費者契約法,消費者契約法
issn:0287-9670#1012#p8,民法,民法
issn:0287-9670#1013#p12,民法,民法
issn:0287-9670#1013#p72,製造物責任法,製造物責任法
issn:0287-9670#1014#p10,民法,民法
issn:0287-9670#1014#p40,製造物責任法,製造物責任法
issn:0287-9670#1014#p6,民法,民法
issn:0287-9670#1015#p33,民法,民法
issn:0287-9670#1015#p71,独占禁止法,独占禁止法
issn:0287-9670#1015#p87,労働基準法,労働基準法
issn:0287-9670#1015#p9,民法,民法
issn:0287-9670#1015#p90,民法,民法
issn:0287-9670#1016#p12,民法,民法
issn:0287-9670#1016#p57,民事再生法,民事再生法
issn:0287-9670#1016#p6,会社法,会社法
issn:0287-9670#1016#p67,民法,民法
issn:0287-9670#1017#p44,民事再生法,民事再生法
issn:0287-9670#1017#p53,民法,民法
issn:0287-9670#1017#p7,民法,民法
issn:0287-9670#1017#p74,民法,民法
issn:0287-9670#1018#p11,民法,民法
issn:0287-9670#1018#p55,民法,民法
issn:0287-9670#1019#p10,保険法,保険法
issn:0287-9670#1019#p14,民法,民法
issn:0287-9670#1019#p4,会社法,会社法
issn:0287-9670#1019#p54,独占禁止法,私的独占の禁止及び公正取引の確保に関する法律
issn:0287-9670#1019#p78,独占禁止法,独占禁止法
issn:0287-9670#1019#p78,独占禁止法,独禁法
issn:0287-9670#1019#p84,民法,民法
issn:0287-9670#1019#p88,民事執行法,民事執行法
issn:0287-9670#1020#p10,民法,民法
issn:0287-9670#1020#p30,不正競争防止法,不正競争防止法
issn:0287-9670#1020#p30,意匠法,意匠法
issn:0287-9670#1020#p4,男女雇用機会均等法,男女雇用機会均等法
issn:0287-9670#1020#p67,民法,民法
issn:0287-9670#1021#p10,民法,民法
issn:0287-9670#1021#p25,会社更生法,会社更生法
issn:0287-9670#1021#p25,会社法,会社法
issn:0287-9670#1021#p34,独占禁止法,独占禁止法
issn:0287-9670#1021#p4,商法,商法
issn:0287-9670#1021#p56,景品表示法,景品表示法
issn:0287-9670#1022#p33,独占禁止法,独占禁止法
issn:0287-9670#1022#p58,会社更生法,会社更生法
issn:0287-9670#1022#p58,会社法,会社法
issn:0287-9670#1022#p73,不動産登記法,不動産登記法
issn:0287-9670#1022#p9,民法,民法
issn:0287-9670#1023#p9,民法,民法
issn:0287-9670#1024#p10,民法,民法
issn:0287-9670#1024#p13,民法,民法
issn:0287-9670#1024#p15,民法,民法
issn:0287-9670#1025#p11,民法,民法
issn:0287-9670#1025#p37,民法,民法
issn:0287-9670#1025#p48,保険業法,保険業法
issn:0287-9670#1025#p8,独占禁止法,独占禁止法
issn:0287-9670#1026#p17,景品表示法,景表法
issn:0287-9670#1026#p5,独占禁止法,独占禁止法
issn:0287-9670#1028#p51,独占禁止法,独禁法
issn:0287-9670#1028#p79,独占禁止法,独占禁止法
issn:0287-9670#1028#p79,独占禁止法,独禁法
issn:0287-9670#1029#p23,個人情報保護法,個人情報保護法
issn:0287-9670#1030#p1,個人情報保護法,個人情報保護法
issn:0287-9670#1030#p10,民法,民法
issn:0287-9670#1030#p22,民法,民法
issn:0287-9670#1030#p34,民法,民法
issn:0287-9670#1030#p46,民法,民法
issn:0287-9670#1030#p58,民法,民法
issn:0287-9670#1031#p71,独占禁止法,独占禁止法
issn:0287-9670#1032#p7,会社法,会社法
issn:0287-9670#1033#p35,製造物責任法,製造物責任法
issn:0287-9670#1033#p53,民法,民法
issn:0287-9670#1033#p61,労働基準法,労働基準法
issn:0287-9670#1033#p9,民法,民法
issn:0287-9670#1034#p1,民法,民法
issn:0287-9670#1035#p48,金融商品取引法,金融商品取引法
issn:0287-9670#1036#p50,金融商品取引法,金融商品取引法
issn:0287-9670#1036#p6,景品表示法,不当景品類及び不当表示防止法
issn:0287-9670#1036#p6,景品表示法,景品表示法
issn:0287-9670#1036#p68,独占禁止法,独占禁止法
issn:0287-9670#1036#p78,民法,民法
issn:0287-9670#1037#p68,金融商品取引法,金融商品取引法
issn:0287-9670#1038#p52,金融商品取引法,金融商品取引法
issn:0287-9670#1038#p77,独占禁止法,独占禁止法
issn:0287-9670#1038#p77,独占禁止法,独禁法
issn:0287-9670#1038#p8,民法,民法
issn:0287-9670#1039#p60,金融商品取引法,金融商品取引法
issn:0287-9670#1039#p72,民法,民法
issn:0287-9670#1040#p101,民法,民法
issn:0287-9670#1040#p15,消費者契約法,消費者契約法
issn:0287-9670#1040#p4,景品表示法,景品表示法
issn:0287-9670#1040#p58,金融商品取引法,金融商品取引法
issn:0287-9670#1040#p68,民法,民法
issn:0287-9670#1040#p88,独占禁止法,独占禁止法
issn:0287-9670#1040#p97,民事再生法,民事再生法
issn:0287-9670#1041#p20,会社法,会社法
issn:0287-9670#1041#p26,民法,民法
issn:0287-9670#1041#p40,景品表示法,景品表示法
issn:0287-9670#1041#p40,消費者契約法,消費者契約法
issn:0287-9670#1041#p42,景品表示法,景品表示法
issn:0287-9670#1041#p58,民法,民法
issn:0287-9670#1041#p78,民法,民法
issn:0287-9670#1042#p1,商法,商法
issn:0287-9670#1042#p50,独占禁止法,独占禁止法
issn:0287-9670#1042#p57,独占禁止法,独占禁止法
issn:0287-9670#1042#p76,民法,民法
issn:0287-9670#1042#p90,民事再生法,民事再生法
issn:0287-9670#1042#p92,借地借家法,借地借家法
issn:0287-9670#1042#p95,労働基準法,労働基準法
issn:0287-9670#1043#p18,景品表示法,景表法
issn:0287-9670#1043#p18.3,景品表示法,景品表示法
issn:0287-9670#1043#p18.3,景品表示法,景表法
issn:0287-9670#1043#p26,景品表示法,景品表示法
issn:0287-9670#1043#p26,景品表示法,景表法
issn:0287-9670#1043#p34,景品表示法,景品表示法
issn:0287-9670#1043#p34,景品表示法,景表法
issn:0287-9670#1043#p4,景品表示法,景品表示法
issn:0287-9670#1043#p50,独占禁止法,独占禁止法
issn:0287-9670#1043#p61,独占禁止法,独占禁止法
issn:0287-9670#1043#p70,民法,民法
issn:0287-9670#1044#p4,民法,民法
issn:0287-9670#1044#p41,独占禁止法,独占禁止法
issn:0287-9670#1044#p49,民法,民法
issn:0287-9670#1044#p81,独占禁止法,独占禁止法
issn:0287-9670#1045#p21,民法,民法
issn:0287-9670#1045#p4,民法,民法
issn:0287-9670#1045#p4.2,民法,民法
issn:0287-9670#1045#p7,民法,民法
issn:0287-9670#1045#p91,民法,民法
issn:0287-9670#1045#p96,景品表示法,景品表示法
issn:0287-9670#1046#p26,民法,民法
issn:0287-9670#1046#p56,民法,民法
issn:0287-9670#1047#p13,民法,民法
issn:0287-9670#1047#p4,民法,民法
issn:0287-9670#1047#p56,民法,民法
issn:0287-9670#1047#p61,景品表示法,景品表示法
issn:0287-9670#1048#p63,民法,民法
issn:0287-9670#1049#p21,会社法,会社法
issn:0287-9670#1049#p21,民事再生法,民事再生法
issn:0287-9670#1049#p35,民法,民法
issn:0287-9670#1049#p4,不正競争防止法,不正競争防止法
issn:0287-9670#1049#p40,景品表示法,景品表示法
issn:0287-9670#1049#p56,下請法,下請法
issn:0287-9670#1049#p70,独占禁止法,独占禁止法
issn:0287-9670#1050#p27,独占禁止法,独占禁止法
issn:0287-9670#1050#p50,民法,民法
issn:0287-9670#1050#p74,弁護士法,弁護士法
issn:0287-9670#1051#p51,民法,民法
issn:0287-9670#1051#p56,景品表示法,景品表示法
issn:0287-9670#1051#p79,景品表示法,景品表示法
issn:0287-9670#1051#p79,独占禁止法,独禁法
issn:0287-9670#1052#p5,独占禁止法,独占禁止法
issn:0287-9670#1052#p66,民法,民法
issn:0287-9670#1052#p71,独占禁止法,独占禁止法
issn:0287-9670#1052#p79,独占禁止法,独占禁止法
issn:0287-9670#1052#p81,民法,民法
issn:0287-9670#1052#p84,民事訴訟法,民事訴訟法
issn:0287-9670#1053#p32,消費者契約法,消費者契約法
issn:0287-9670#1053#p50,民法,民法
issn:0287-9670#1053#p60,景品表示法,景品表示法
issn:0287-9670#1055#p69,景品表示法,景品表示法
issn:0287-9670#1057#p4,不正競争防止法,不正競争防止法
issn:0287-9670#1057#p62,景品表示法,景品表示法
issn:0287-9670#1058#p16,個人情報保護法,個人情報保護法
issn:0287-9670#1058#p68,弁護士法,弁護士法
issn:0287-9670#1059#p1,個人情報保護法,個人情報保護法
issn:0287-9670#1059#p11,個人情報保護法,個人情報保護法
issn:0287-9670#1059#p4.3,個人情報保護法,個人情報保護法
issn:0287-9670#1059#p58,景品表示法,景品表示法
issn:0287-9670#1059#p72,消費者契約法,消費者契約法
issn:0287-9670#1059#p72,特定商取引法,特定商取引法
issn:0287-9670#1060#p4,個人情報保護法,個人情報保護法
issn:0287-9670#1060#p69,憲法,憲法
issn:0287-9670#1061#p40,個人情報保護法,個人情報保護法
issn:0287-9670#1061#p61,景品表示法,景品表示法
issn:0287-9670#1062#p12,労働者派遣法,派遣法
issn:0287-9670#1062#p20,消費者契約法,消費者契約法
issn:0287-9670#1062#p61,独占禁止法,独占禁止法
issn:0287-9670#1063#p29,労働者派遣法,労働者派遣法
issn:0287-9670#1063#p55,景品表示法,景品表示法
issn:0287-9670#1065#p38,商法,商法
issn:0287-9670#1065#p40,信託法,信託法
issn:0287-9670#1065#p40,民法,民法
issn:0287-9670#1065#p44,会社法,会社法
issn:0287-9670#1065#p54,消費者契約法,消費者契約法
issn:0287-9670#1067#p31,個人情報保護法,個人情報保護法
issn:0287-9670#1067#p46,憲法,憲法
issn:0287-9670#1067#p79,消費者契約法,消費者契約法
issn:0287-9670#1067#p79,特定商取引法,特定商取引法
issn:0287-9670#1068#p15,独占禁止法,独占禁止法
issn:0287-9670#1068#p4,景品表示法,景品表示法
issn:0287-9670#1068#p42,憲法,憲法
issn:0287-9670#1068#p77,民法,民法
issn:0287-9670#1069#p41,信託法,信託法
issn:0287-9670#1069#p48,景品表示法,景品表示法
issn:0287-9670#1069#p59,商法,商法
issn:0287-9670#1069#p90,会社法,会社法
issn:0287-9670#1070#p52,独占禁止法,独占禁止法
issn:0287-9670#1070#p60,独占禁止法,独占禁止法
issn:0287-9670#1071#p103,消費者契約法,消契法
issn:0287-9670#1071#p90,独占禁止法,独占禁止法
issn:0287-9670#1072#p4,商法,商法
issn:0287-9670#1075#p14,下請法,下請法
issn:0287-9670#1076#p12,消費者契約法,消費者契約法
issn:0287-9670#1076#p12,特定商取引法,特定商取引に関する法律
issn:0287-9670#1076#p12,特定商取引法,特定商取引法
issn:0287-9670#1076#p19,消費者契約法,消費者契約法
issn:0287-9670#1076#p19,特定商取引法,特定商取引法
issn:0287-9670#1076#p30,雇用保険法,雇用保険法
issn:0287-9670#1076#p4,消費者契約法,消費者契約法
issn:0287-9670#1076#p4,特定商取引法,特定商取引法
issn:0287-9670#1076#p4.3,消費者契約法,消費者契約法
issn:0287-9670#1076#p4.3,特定商取引法,特定商取引法
issn:0287-9670#1077#p35,個人情報保護法,個人情報保護法
issn:0287-9670#1077#p67,割賦販売法,割賦販売法
issn:0287-9670#1077#p74,下請法,下請法
issn:0287-9670#1077#p94,独占禁止法,独占禁止法
issn:0287-9670#1078#p102,独占禁止法,独占禁止法
issn:0287-9670#1078#p13,民法,民法
issn:0287-9670#1078#p4,民法,民法
issn:0287-9670#1078#p68,銀行法,銀行法
issn:0287-9670#1078#p86,独占禁止法,独占禁止法
issn:0287-9670#1079#p100,独占禁止法,独占禁止法
issn:0287-9670#1079#p109,下請法,下請法
issn:0287-9670#1079#p61,銀行法,銀行法
issn:0287-9670#1079#p68,資金決済法,資金決済法
issn:0287-9670#1079#p68,銀行法,銀行法
issn:0287-9670#1079#p73,保険業法,保険業法
issn:0287-9670#1080#p1,民法,民法
issn:0287-9670#1080#p12,民法,民法
issn:0287-9670#1080#p19,民法,民法
issn:0287-9670#1080#p27,民法,民法
issn:0287-9670#1080#p38,民法,民法
issn:0287-9670#1080#p4,民法,民法
issn:0287-9670#1080#p51,民法,民法
issn:0287-9670#1080#p66,保険業法,保険業法
issn:0287-9670#1081#p56,保険業法,保険業法
issn:0287-9670#1081#p64,下請法,下請法
issn:0287-9670#1082#p1,民法,民法
issn:0287-9670#1083#p72,下請法,下請法
issn:0287-9670#1084#p14,男女雇用機会均等法,男女雇用機会均等法
issn:0287-9670#1084#p14,育児介護休業法,育児・介護休業法
