journal_canonical,article_count,key_type,key_value,status,source,note
現代民法学の基本問題(下)――内山尚三・黒木三郎・石川利夫先生還暦記念』所収p,24,issn,,seed_isbn_per_issue,seed:article_meta_confirmed,記念論集書籍(第一法規出版)。
現代法律実務の諸問題(上・下)<昭和,24,issn,,seed_isbn_per_issue,seed:article_meta_confirmed,第一法規出版。各年度の日弁連研修叢書。
金融判例,24,issn,0917-8589,issn_batch_confirmed,issn_batch_20260622,ndl_name=金融判例研究 / 金融法学会 編 evidence=45 1996→2021
民法学の伝統と新たな構想――宮本健蔵先生古稀記念』所収p,23,issn,,seed_isbn_per_issue,seed:article_meta_confirmed,記念論集書籍(信山社)。
社会の発展と民法学――近江幸治先生古稀記念論文集(上)』所収p,23,issn,,seed_isbn_per_issue,seed:article_meta_confirmed,記念論集書籍(成文堂)。
独占禁止法,23,issn,,seed_isbn_per_issue,seed:article_meta_confirmed,有斐閣。独占禁止法書籍シリーズ。
京都大学法学部創立,23,issn,,seed_isbn_per_issue,seed:article_meta_confirmed,有斐閣。創立記念論集。
補講民法学』所収p,23,issn,,seed_isbn_per_issue,seed:article_meta_confirmed,記念論集書籍(一粒社)。
法学協会百周年記念論文集,23,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『法学協会百周年記念論文集（１）』所収ｐ５６３～６３２。
現代民法学の基本問題(中)――内山尚三・黒木三郎・石川利夫先生還暦記念』所収p,23,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
現代民法学の基本問題(上)――内山尚三・黒木三郎・石川利夫先生還暦記念』所収p,23,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
法経論叢,23,issn,0289-7156,issn_batch_confirmed,issn_batch_20260622,ndl_name=三重大学法経論叢 evidence=74 1984→2025
北陸法学,22,issn,0919-9640,issn_batch_confirmed,issn_batch_20260622,ndl_name=北陸法学 evidence=80 1993→2006
要件事実論と民法学との対話』所収p,22,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
現代法律実務の諸問題(下)<平成,22,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『現代法律実務の諸問題（下）＜平成２年版＞（日弁連研修叢書）』所収ｐ４７１～５２。
青森中央学院大学研究紀要,22,issn,1344-9990,issn_batch_confirmed,issn_batch_20260622,ndl_name=青森中央学院大学研究紀要 = ACGU journal / 青森中央学院大学研究推進委員会 編 evidence=80 1999→2025
明治大学法科大学院ジェンダー法センター年報,21,ncid,AA1291592X,cinii_books_confirmed,cinii_books_20260627,CiNii Books: serial NCID=AA1291592X。direct通巻(年報号数)接合。
歴史評論,21,issn,0386-8907,issn_batch_confirmed,issn_batch_20260622,ndl_name=歴史評論 = Historical journal / 歴史科学協議会 編 evidence=72 1951→2026
日本社会と市民法学――清水誠先生追悼論集』所収p,21,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
民法学における法と政策――平井宜雄先生古稀記念』所収p,21,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
現代民法学の理論と実務の交錯――高木多喜男先生古稀記念』所収p,21,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
現代企業法学の課題と展開』所収p,21,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
慶応義塾創立,21,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『慶応義塾創立１２５年記念論文集――法学部法律学関係』所収ｐ４５３～４７１。
清和研究論集,21,issn,1341-1217,issn_batch_confirmed,issn_batch_20260622,ndl_name=清和研究論集 evidence=79 1995→2025
CCR,20,issn,2186-0602,seed_verified,seed:article_meta_confirmed,article_meta ISSN直接確認(100%)。日本クレジット協会クレジット研究所。
世界,20,issn,1349-3450,issn_batch_confirmed,issn_batch_20260622,"ndl_name=芸術世界 : 東京工芸大学芸術学部紀要 = Artworld : bulletin of Faculty of Arts, Tokyo Institute of Polytechnics / 東京工芸大学芸術学部紀要編集委員会 編 evidence=1 2023→2023"
企業法研究,20,issn,0915-6399,issn_batch_confirmed,issn_batch_20260622,ndl_name=企業法研究 = Journal of business laws evidence=37 1989→2003
判例地方自治,20,issn,0913-610X,issn_batch_confirmed,issn_batch_20260622,ndl_name=判例地方自治 / 地方自治判例研究会 編 evidence=72 1999→2024
北大法政ジャーナル,20,ncid,AA12442260,ndl_unique,ndl_sru:cinii_crid,北大法政ジャーナル=Hokudai Housei Journal(北海道大学大学院法学研究科)。CiNii NCID=AA12442260。
地方財務,20,issn,0916-9814,issn_batch_confirmed,issn_batch_20260622,ndl_name=地方財務 / ぎょうせい 編 evidence=26 1996→2022
季刊教育法,20,issn,0913-1094,issn_batch_confirmed,issn_batch_20260622,ndl_name=季刊教育法 = Quarterly education law evidence=78 1973→2023
月報全青司,20,ncid,AN10092727,ndl_unique,ndl_sru:cinii_crid,月報全青司(全国青年司法書士協議会)。CiNii NCID=AN10092727。
社会の発展と権利の創造――民法・環境法学の最前線 淡路剛久先生古稀祝賀』所収p,20,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
日独憲法学の創造力――栗城壽夫先生古稀記念(上)』所収p,20,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
現代民事法学の理論(下)――西原道雄先生古稀記念』所収p,20,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
民法学の軌跡と展望――國井和郎先生還暦記念論文集』所収p,20,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
公法学の法と政策(上)――金子宏先生古稀祝賀』所収p,20,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
財産法学の新展開――幾代通先生献呈論集』所収p,20,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
憲法の基本問題(別冊法学教室 基本問題シリーズ,20,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『憲法の基本問題（別冊法学教室 基本問題シリーズ２）』所収ｐ２８７～３０１。
現代消費者法,20,issn,1883-3233,issn_batch_confirmed,issn_batch_20260622,ndl_name=現代消費者法 evidence=67 2008→2026
九州産業大学商経論叢,19,issn,0286-7842,issn_batch_confirmed,issn_batch_20260622,ndl_name=九州産業大学商経論叢 = Review of commerce and business evidence=56 1964→2004
横浜商大論集,19,issn,0287-6825,issn_batch_confirmed,issn_batch_20260622,ndl_name=横浜商大論集 / 横浜商科大学学術研究会 編 evidence=53 1967→2018
戦後法学と憲法――歴史・現状・展望 長谷川正安先生追悼論集』所収p,19,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
民法学における古典と革新――藤岡康宏先生古稀記念論文集』所収p,19,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
法学研究科論集(北海学園大学大学院),19,issn,2435-8525,ndl_unique,ndl_sru:cinii_crid,北海学園大学大学院法学研究科論集(北海学園大学大学院法学研究科)。CiNii NCID=AA11436863 ISSN=2435-8525。
現代民事法学の構想――内山尚三先生追悼』所収p,19,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
現代社会と民法学の動向(上)――不法行為 加藤一郎先生古稀記念』所収p,19,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
これからの家族(法学セミナー増刊・総合特集シリーズ,19,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『これからの家族（法学セミナー増刊・総合特集シリーズ３１）』所収ｐ２２４～２２５。
経済法学会年報,19,issn,1342-1301,issn_batch_confirmed,issn_batch_20260622,ndl_name=日本国際経済法学会年報 = International economic law / 日本国際経済法学会 編 evidence=30 1992→2024
現代法律実務の諸問題<令和元年度研修版>(日弁連研修叢書)』所収p,19,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
神奈川法学(学生論文集),18,issn,0453-185X,issn_batch_confirmed,issn_batch_20260622,ndl_name=神奈川法学 evidence=74 1965→2026
駒沢大学大学院公法学研究,18,issn,0385-955X,issn_batch_confirmed,issn_batch_20260622,ndl_name=駒沢大学大学院公法学研究 evidence=80 1975→2007
青山学院大学総合研究所法学研究センター研究叢書,18,issn,0917-6683,issn_batch_confirmed,issn_batch_20260622,ndl_name=青山学院大学総合研究所法学研究センター研究叢書 evidence=65 1993→2002
日本民法学の形成と課題(下)――星野英一先生古稀祝賀』所収p,18,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
民事法学の新展開――鈴木祿彌先生古稀記念』所収p,18,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
現代法律実務の諸問題(上)<平成元年版>(日弁連研修叢書)』所収p,18,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
平成法学(福山平成大学),17,issn,1342-0879,seed_verified,seed:ndl_overlay_suffix,福山平成大学 平成法学。ndl_overlay suffix-match
大憲論叢,16,issn,0288-9757,seed_verified,seed:article_meta_confirmed,article_meta ISSN直接確認(100%)。西日本短期大学法学会。
沖大法学,16,issn,0389-1909,issn_batch_confirmed,issn_batch_20260622,ndl_name=沖大法学 / 沖縄大学法学会 編 evidence=41 1975→1999
法学政治学研究(成蹊大学大学院),16,issn,0388-6425,seed_verified,seed:article_meta_confirmed,article_meta ISSN直接確認(100%)。成蹊大学大学院。
民事法学の基礎的課題――植木哲先生古稀記念論文集』所収p,16,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
改憲を問う――民主主義法学からの視座(法律時報増刊)』所収p,16,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
比較と歴史のなかの日本法学――比較法学への日本からの発信(早稲田大学比較法研究所叢書,16,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『比較と歴史のなかの日本法学――比較法学への日本からの発信（早稲田大学比較法研究。
現代企業法学の研究――筑波大学大学院企業法学専攻,16,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『現代企業法学の研究――筑波大学大学院企業法学専攻１０周年記念論集』所収ｐ６４７。
現代社会と民法学の動向(下)――民法一般 加藤一郎先生古稀記念』所収p,16,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
学習院大学法学部研究年報,16,issn,0435-0456,issn_batch_confirmed,issn_batch_20260622,ndl_name=学習院大学法学部研究年報 = Gakushuin review of law and politics / 学習院大学法学会 編 evidence=77 1967→2017
国際法判例百選<第,15,ncid,BN01263667,seed_bessatsu_jurist,seed:head_verified,別冊ジュリスト系(有斐閣)。号=別冊ジュリストNo.で一意化
医療過誤判例百選<第,15,ncid,BN01263667,seed_bessatsu_jurist,seed:head_verified,別冊ジュリスト系(有斐閣)。号=別冊ジュリストNo.で一意化
中小企業信用保険公庫月報,15,issn,0578-2422,issn_batch_confirmed,issn_batch_20260622,ndl_name=中小企業信用保険公庫月報 / 中小企業信用保険公庫 編 evidence=80 1959→1996
企業法学の展望――大野正道先生退官記念』所収p,15,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
行政法学の未来に向けて――阿部泰隆先生古稀記念』所収p,15,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
