object,op,key,field,before,after,reason,before_row,after_row
journal,NORMALIZE,不法行為法(法学セミナー増刊)』所収p,journal_canonical,不法行為法(法学セミナー増刊)』所収p,不法行為法(法学セミナー増刊),掲載位置サフィックス除去。単著書名等の被引用venueとして名補完(統合せず),不法行為法(法学セミナー増刊)』所収p | 64 | isbn_per_issue |  | seed_isbn_per_issue | seed:article_meta_confirmed | 日本評論社「法学セミナー増刊」として発行された単独書籍(1985年)。ISSN無し。,不法行為法(法学セミナー増刊) | 64 | isbn_per_issue |  | seed_isbn_per_issue | seed:article_meta_confirmed | 日本評論社「法学セミナー増刊」として発行された単独書籍(1985年)。ISSN無し。
journal,NORMALIZE,租税争訟をめぐる実務の知識(弁護士専門研修講座)』所収p,journal_canonical,租税争訟をめぐる実務の知識(弁護士専門研修講座)』所収p,租税争訟をめぐる実務の知識(弁護士専門研修講座),掲載位置サフィックス除去。記念論集/演習/実務等の正当venue名として正規化(統合せず名補完のみ),租税争訟をめぐる実務の知識(弁護士専門研修講座)』所収p | 4 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。,租税争訟をめぐる実務の知識(弁護士専門研修講座) | 4 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
journal,NORMALIZE,"相続関係事件の実務――寄与分・特別受益,遺留分,税務処理(弁護士専門研修講座)』所収p",journal_canonical,"相続関係事件の実務――寄与分・特別受益,遺留分,税務処理(弁護士専門研修講座)』所収p","相続関係事件の実務――寄与分・特別受益,遺留分,税務処理(弁護士専門研修講座)",掲載位置サフィックス除去。記念論集/演習/実務等の正当venue名として正規化(統合せず名補完のみ),"相続関係事件の実務――寄与分・特別受益,遺留分,税務処理(弁護士専門研修講座)』所収p | 4 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。","相続関係事件の実務――寄与分・特別受益,遺留分,税務処理(弁護士専門研修講座) | 4 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。"
journal,NORMALIZE,債権回収の知識と実務(弁護士専門研修講座)』所収p,journal_canonical,債権回収の知識と実務(弁護士専門研修講座)』所収p,債権回収の知識と実務(弁護士専門研修講座),掲載位置サフィックス除去。記念論集/演習/実務等の正当venue名として正規化(統合せず名補完のみ),債権回収の知識と実務(弁護士専門研修講座)』所収p | 4 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。,債権回収の知識と実務(弁護士専門研修講座) | 4 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
journal,NORMALIZE,企業法務と組織内弁護士の実務(弁護士専門研修講座)』所収p,journal_canonical,企業法務と組織内弁護士の実務(弁護士専門研修講座)』所収p,企業法務と組織内弁護士の実務(弁護士専門研修講座),掲載位置サフィックス除去。記念論集/演習/実務等の正当venue名として正規化(統合せず名補完のみ),企業法務と組織内弁護士の実務(弁護士専門研修講座)』所収p | 4 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。,企業法務と組織内弁護士の実務(弁護士専門研修講座) | 4 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
journal,NORMALIZE,消費者法の法的論点と実務(弁護士専門研修講座)』所収p,journal_canonical,消費者法の法的論点と実務(弁護士専門研修講座)』所収p,消費者法の法的論点と実務(弁護士専門研修講座),掲載位置サフィックス除去。記念論集/演習/実務等の正当venue名として正規化(統合せず名補完のみ),消費者法の法的論点と実務(弁護士専門研修講座)』所収p | 4 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。,消費者法の法的論点と実務(弁護士専門研修講座) | 4 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
journal,NORMALIZE,クーリング・オフと抗弁権(国民生活センター研修副読本「消費者保護講座」シリーズ)』所収p,journal_canonical,クーリング・オフと抗弁権(国民生活センター研修副読本「消費者保護講座」シリーズ)』所収p,クーリング・オフと抗弁権(国民生活センター研修副読本「消費者保護講座」シリーズ),掲載位置サフィックス除去。記念論集/演習/実務等の正当venue名として正規化(統合せず名補完のみ),クーリング・オフと抗弁権(国民生活センター研修副読本「消費者保護講座」シリーズ)』所収p | 4 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。,クーリング・オフと抗弁権(国民生活センター研修副読本「消費者保護講座」シリーズ) | 4 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
journal,NORMALIZE,持続可能性環境法学への誘い――浅野直人先生喜寿記念(環境法研究別冊)』所収p,journal_canonical,持続可能性環境法学への誘い――浅野直人先生喜寿記念(環境法研究別冊)』所収p,持続可能性環境法学への誘い――浅野直人先生喜寿記念(環境法研究別冊),掲載位置サフィックス除去。記念論集/演習/実務等の正当venue名として正規化(統合せず名補完のみ),持続可能性環境法学への誘い――浅野直人先生喜寿記念(環境法研究別冊)』所収p | 3 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。,持続可能性環境法学への誘い――浅野直人先生喜寿記念(環境法研究別冊) | 3 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
journal,NORMALIZE,自由と安全の刑事法学――生田勝義先生古稀祝賀論文集』所収p,journal_canonical,自由と安全の刑事法学――生田勝義先生古稀祝賀論文集』所収p,自由と安全の刑事法学――生田勝義先生古稀祝賀論文集,掲載位置サフィックス除去。記念論集/演習/実務等の正当venue名として正規化(統合せず名補完のみ),自由と安全の刑事法学――生田勝義先生古稀祝賀論文集』所収p | 3 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。,自由と安全の刑事法学――生田勝義先生古稀祝賀論文集 | 3 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
journal,NORMALIZE,日独公法学の挑戦――グローバル化社会の公法』所収p,journal_canonical,日独公法学の挑戦――グローバル化社会の公法』所収p,日独公法学の挑戦――グローバル化社会の公法,掲載位置サフィックス除去。記念論集/演習/実務等の正当venue名として正規化(統合せず名補完のみ),日独公法学の挑戦――グローバル化社会の公法』所収p | 3 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。,日独公法学の挑戦――グローバル化社会の公法 | 3 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
journal,NORMALIZE,人間回復の刑事法学』所収p,journal_canonical,人間回復の刑事法学』所収p,人間回復の刑事法学,掲載位置サフィックス除去。単著書名等の被引用venueとして名補完(統合せず),人間回復の刑事法学』所収p | 3 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。,人間回復の刑事法学 | 3 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
journal,NORMALIZE,"国際法学の地平――歴史,理論,実証 大沼保昭先生記念論文集』所収p",journal_canonical,"国際法学の地平――歴史,理論,実証 大沼保昭先生記念論文集』所収p","国際法学の地平――歴史,理論,実証 大沼保昭先生記念論文集",掲載位置サフィックス除去。記念論集/演習/実務等の正当venue名として正規化(統合せず名補完のみ),"国際法学の地平――歴史,理論,実証 大沼保昭先生記念論文集』所収p | 3 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。","国際法学の地平――歴史,理論,実証 大沼保昭先生記念論文集 | 3 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。"
journal,NORMALIZE,発展する東アジアと法学の課題』所収p,journal_canonical,発展する東アジアと法学の課題』所収p,発展する東アジアと法学の課題,掲載位置サフィックス除去。記念論集/演習/実務等の正当venue名として正規化(統合せず名補完のみ),発展する東アジアと法学の課題』所収p | 3 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。,発展する東アジアと法学の課題 | 3 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
journal,NORMALIZE,民主主義法学・刑事法学の展望(下)――小田中聰樹先生古稀記念論文集 刑法・民主主義と法』所収p,journal_canonical,民主主義法学・刑事法学の展望(下)――小田中聰樹先生古稀記念論文集 刑法・民主主義と法』所収p,民主主義法学・刑事法学の展望(下)――小田中聰樹先生古稀記念論文集 刑法・民主主義と法,掲載位置サフィックス除去。記念論集/演習/実務等の正当venue名として正規化(統合せず名補完のみ),民主主義法学・刑事法学の展望(下)――小田中聰樹先生古稀記念論文集 刑法・民主主義と法』所収p | 3 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。,民主主義法学・刑事法学の展望(下)――小田中聰樹先生古稀記念論文集 刑法・民主主義と法 | 3 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
journal,NORMALIZE,国家と自由――憲法学の可能性』所収p,journal_canonical,国家と自由――憲法学の可能性』所収p,国家と自由――憲法学の可能性,掲載位置サフィックス除去。単著書名等の被引用venueとして名補完(統合せず),国家と自由――憲法学の可能性』所収p | 3 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。,国家と自由――憲法学の可能性 | 3 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
journal,NORMALIZE,刑事実体法と裁判手続――法学博士井上正治先生追悼論集』所収p,journal_canonical,刑事実体法と裁判手続――法学博士井上正治先生追悼論集』所収p,刑事実体法と裁判手続――法学博士井上正治先生追悼論集,掲載位置サフィックス除去。記念論集/演習/実務等の正当venue名として正規化(統合せず名補完のみ),刑事実体法と裁判手続――法学博士井上正治先生追悼論集』所収p | 3 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。,刑事実体法と裁判手続――法学博士井上正治先生追悼論集 | 3 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
